261	dem	Wege
236	dem	Hause
185	dem	Herrn
173	dem	Leben
167	dem	Rücken
167	dem	Lande
161	dem	Boden
161	dem	Begriffe
160	dem	Wasser
156	dem	Tode
144	dem	Menschen
141	dem	Bewußtsein
135	dem	Augenblick
132	dem	Kopfe
123	dem	Namen
120	dem	Jungen
113	dem	Vater
107	dem	Gedanken
106	dem	Kopf
105	dem	Herzen
103	dem	Fenster
96	dem	Verstande
95	dem	Geiste
94	dem	Kinde
92	dem	König
86	dem	Volke
81	dem	Walde
80	dem	Wesen
80	dem	Meere
79	dem	Alten
76	dem	Zimmer
76	dem	Tische
75	dem	Felde
74	dem	Traume
74	dem	Tage
74	dem	Hofe
73	dem	Gegenstande
71	dem	Gesicht
68	dem	Tisch
66	dem	Schlosse
66	dem	Feuer
66	dem	Bilde
64	dem	Bett
63	dem	Wagen
63	dem	Munde
62	dem	Manne
62	dem	Auge
58	dem	Spiegel
57	dem	Grunde
55	dem	Himmel
55	dem	Gesetze
53	dem	Sofa
50	dem	Weg
50	dem	Dorfe
50	dem	Arm
49	dem	Dasein
48	dem	Haus
48	dem	Ganzen
48	dem	Bruder
47	dem	Grafen
47	dem	Bette
46	dem	Sinne
46	dem	Mädchen
45	dem	Worte
45	dem	Raume
45	dem	Garten
44	dem	Prinzen
44	dem	Grade
44	dem	Glauben
44	dem	Finger
42	dem	Kaiser
41	dem	Volk
41	dem	Satze
41	dem	Augenblicke
40	dem	Platze
40	dem	Meer
40	dem	Innern
40	dem	Essen
40	dem	Erwachen
38	dem	Könige
38	dem	Blick
37	dem	Ausdruck
35	dem	Willen
35	dem	See
35	dem	Inhalte
35	dem	Hügel
35	dem	Gipfel
35	dem	Fürsten
35	dem	Begriff
35	dem	Anblick
34	dem	Professor
34	dem	Gefühl
34	dem	Flusse
34	dem	Feinde
33	dem	Verhältnisse
33	dem	Tod
33	dem	Schlafe
33	dem	Knaben
33	dem	Fußboden
32	dem	Unterschiede
32	dem	Ufer
32	dem	Teufel
32	dem	Kreise
32	dem	Hauptmann
31	dem	Saal
30	dem	Wunsche
30	dem	Licht
30	dem	Fuße
29	dem	Studenten
29	dem	Selbstbewußtsein
29	dem	Lichte
29	dem	Gänserich
29	dem	Fuß
28	dem	Schiffe
28	dem	Grabe
28	dem	Gebiete
28	dem	Buche
28	dem	Berge
27	dem	Weibe
27	dem	Throne
27	dem	Prinzip
27	dem	Inhalt
27	dem	Gesetz
26	dem	Tor
26	dem	Theater
26	dem	Freunde
26	dem	Doktor
26	dem	Dinge
25	dem	Zustande
25	dem	Zuge
25	dem	Wissen
25	dem	Schloß
25	dem	Orte
25	dem	Lager
25	dem	Korridor
25	dem	Hof
25	dem	Grundsatze
25	dem	Fräulein
25	dem	Ende
25	dem	Einfluß
25	dem	Degen
25	dem	Dache
25	dem	Baron
24	dem	Scheik
24	dem	Platz
24	dem	Mannigfaltigen
24	dem	Major
24	dem	Lehrer
23	dem	Wort
23	dem	Werke
23	dem	Titel
23	dem	Tiere
23	dem	Sohne
23	dem	Schicksal
23	dem	Saale
23	dem	Propst
23	dem	Körper
23	dem	Haupte
23	dem	Graben
23	dem	Glück
23	dem	Gefühle
23	dem	Falle
23	dem	Dunkel
23	dem	Bahnhof
23	dem	Allgemeinen
22	dem	Verhältnis
22	dem	Traum
22	dem	Soldaten
22	dem	Scheine
22	dem	Sattel
22	dem	Pferde
22	dem	Mund
22	dem	Ich
22	dem	Geist
22	dem	Eingang
22	dem	Diakon
21	dem	Selbst
21	dem	Raum
21	dem	Land
21	dem	Kutscher
21	dem	Konsul
21	dem	Kirchhof
21	dem	Häuschen
21	dem	Diener
21	dem	Bauch
21	dem	Arme
21	dem	Archivarius
21	dem	Andern
20	dem	Zwecke
20	dem	Spiele
20	dem	Rhein
20	dem	Maße
20	dem	Mann
20	dem	Leutnant
20	dem	Künstler
20	dem	Grund
20	dem	Flügel
20	dem	Einflusse
20	dem	Bedingten
19	dem	Strand
19	dem	Sinn
19	dem	Rande
19	dem	Punkte
19	dem	Mittagessen
19	dem	Marsche
19	dem	Kind
19	dem	Gespräch
19	dem	Gesichte
19	dem	Eindruck
19	dem	Denken
18	dem	Sultan
18	dem	Spiel
18	dem	Schwerte
18	dem	Schutze
18	dem	Schlaf
18	dem	Ofen
18	dem	Markt
18	dem	Leibe
18	dem	Interesse
18	dem	Hunde
18	dem	Gewissen
18	dem	Gange
18	dem	Felsen
18	dem	Druck
18	dem	Brunnen
18	dem	Baum
18	dem	Arzte
18	dem	Altar
17	dem	Taschentuch
17	dem	Schoße
17	dem	Schiff
17	dem	Papier
17	dem	Objekt
17	dem	Messer
17	dem	Maler
17	dem	Leser
17	dem	Kanapee
17	dem	Halse
17	dem	Großherzog
17	dem	Gegner
17	dem	Fremden
17	dem	Dichter
17	dem	Balkon
17	Dem	Jungen
16	dem	Winde
16	dem	Stuhl
16	dem	Staube
16	dem	Rückwege
16	dem	Philosophen
16	dem	Pastor
16	dem	Heimweg
16	dem	Glücke
