1018	die	Hand
1004	die	Augen
758	die	Welt
612	die	Hände
573	die	Sache
544	die	Menschen
522	die	Natur
519	die	Zeit
511	die	Leute
478	die	Sonne
434	die	Luft
426	die	Mutter
419	die	Tür
414	die	Vernunft
410	die	Erde
397	die	Frau
387	die	Wahrheit
386	die	Kinder
370	die	Stadt
355	die	Höhe
355	die	Frage
351	die	Nacht
308	die	Seele
289	die	Rede
261	die	Geschichte
260	die	Arme
256	die	Form
252	die	Möglichkeit
237	die	Vorstellung
235	die	Dinge
233	die	Kraft
220	die	Liebe
219	die	Worte
214	die	Straße
213	die	Stimme
212	die	Brust
207	die	Königin
195	die	Idee
190	die	Wirklichkeit
189	die	Ursache
183	die	Herren
181	die	Treppe
181	die	Stirn
181	die	Einheit
179	die	Wildgänse
170	die	Reihe
164	die	Lippen
163	die	Arbeit
159	die	Stelle
158	Die	Mutter
153	die	Bewegung
151	die	Freiheit
150	die	Bedingung
147	die	Füße
146	die	Ehre
146	die	Bedeutung
144	die	Kunst
144	die	Erfahrung
143	die	Frauen
141	die	Art
140	die	Männer
139	die	Seite
139	die	Macht
138	die	Nase
137	die	Schwester
134	die	Gestalt
133	die	Kirche
131	die	Pferde
131	die	Konsulin
130	die	Ohren
127	die	Erinnerung
126	die	Künstlerin
126	Die	Sonne
122	die	Absicht
122	Die	Leute
119	die	Menge
118	die	Antwort
117	die	Schulter
116	die	Gräfin
116	die	Damen
115	die	Thür
111	die	Fürstin
110	die	Notwendigkeit
110	die	Gefahr
110	die	Beine
109	die	Wirkung
106	die	Gelegenheit
105	die	Zukunft
105	die	Erscheinungen
103	die	Substanz
103	die	Stunde
101	die	Schultern
99	die	Alte
98	die	Familie
96	die	Sprache
96	die	Knie
96	die	Fenster
95	die	Utopier
94	die	Tochter
94	die	Mitte
93	die	Musik
92	die	Erscheinung
91	die	Straßen
91	die	Hälfte
91	die	Gegenstände
91	die	Freude
91	die	Bedingungen
90	die	Wand
90	die	Synthesis
89	die	Zahl
89	die	Sterne
89	die	Lust
89	Die	Zeit
88	die	Weiber
88	die	Vögel
88	die	Schuld
88	die	Gegend
87	die	Wissenschaft
87	die	Lage
87	die	Bestimmung
87	die	Achseln
86	die	Sinne
86	die	Köpfe
86	die	Gäste
86	die	Gesellschaft
86	die	Finger
86	die	Blumen
86	die	Beziehung
85	die	Gewißheit
85	die	Gedanken
84	die	Erkenntnis
84	Die	Frau
83	die	Reise
83	die	Prinzessin
82	Die	Welt
81	die	Küche
