11574	in	der
6247	und	die
5608	in	den
5333	in	die
4545	mit	dem
4069	daß	er
4043	von	der
3980	auf	die
3730	er	sich
3689	und	der
3535	auf	den
3503	auf	dem
3247	mit	der
3226	in	dem
3207	daß	ich
3175	daß	sie
2955	aus	dem
2795	durch	die
2718	von	dem
2707	nicht	mehr
2625	sie	sich
2588	Es	ist
2582	und	das
2486	mit	einem
2443	mit	den
2438	daß	die
2431	über	die
2425	auf	der
2376	an	der
2367	daß	es
2339	ist	es
2327	sich	selbst
2293	von	den
2276	sich	in
2229	es	nicht
2219	an	den
2169	aus	der
2124	gar	nicht
2086	und	in
2043	an	die
2025	in	einem
2022	ich	mich
2017	und	ich
2005	es	ist
1992	Es	war
1949	nach	dem
1925	ist	die
1910	wie	ein
1874	zu	sein
1825	ist	das
1810	für	die
1783	als	die
1730	und	sie
1703	nicht	zu
1699	an	sich
1647	wenn	ich
1646	sagte	er
1643	und	mit
1633	ist	der
1629	wenn	er
1627	Ich	habe
1621	ich	nicht
1617	sich	die
1598	und	den
1597	ist	ein
1594	sich	nicht
1578	war	es
1574	daß	der
1571	wenn	sie
1571	auf	und
1559	das	ist
1540	in	das
1534	und	es
1519	sie	nicht
1472	wie	die
1469	und	er
1468	die	sich
1448	noch	nicht
1441	als	er
1405	über	den
1401	er	die
1395	wie	er
1383	auf	das
1380	in	einer
1379	und	so
1376	wie	sie
1370	nach	der
1368	sich	zu
1365	es	war
1364	sich	auf
1360	Das	ist
1358	ein	wenig
1347	daß	man
1339	um	die
1337	und	sich
1337	sie	in
1298	wenn	man
1297	auch	die
1272	sich	mit
1264	vor	dem
1264	von	einem
1264	mit	einer
1262	zu	machen
1258	bei	der
1257	auch	nicht
1256	wie	es
1254	Ich	bin
1250	und	ein
1246	so	daß
1233	sie	die
1230	der	Welt
1217	in	seinem
1211	durch	den
1209	und	dann
1207	war	ein
1203	an	dem
1195	nicht	so
1178	zu	sehen
1174	habe	ich
1159	a	priori
1149	zu	den
1137	er	in
1126	als	ein
1123	zu	haben
1120	man	sich
1115	er	nicht
1111	sie	mit
1107	war	und
1102	er	mit
1099	nicht	die
1095	es	sich
1091	in	diesem
1091	den	Kopf
1089	und	zu
1089	so	ist
1086	in	seiner
1082	sie	zu
1079	zu	dem
1077	die	er
1072	und	von
1062	ist	nicht
1060	der	sich
1043	wie	ich
1036	nicht	in
1036	für	den
1032	und	wenn
1030	die	ganze
1030	bin	ich
1029	was	er
1020	was	ich
1018	die	Hand
1013	in	sich
1012	ist	und
1008	als	der
1007	als	ob
1005	zu	werden
1004	die	Augen
1003	sagte	der
1001	sich	der
1001	nur	die
1000	hatte	er
1000	als	ich
997	will	ich
992	so	viel
988	hin	und
983	von	ihm
981	wir	uns
980	daß	wir
978	an	und
977	als	das
975	und	daß
975	mit	ihm
974	durch	das
970	und	da
968	er	den
967	ich	bin
964	ist	so
963	und	nicht
956	war	der
952	ein	paar
946	aber	nicht
938	ich	habe
934	und	sagte
928	wenn	es
925	in	dieser
920	war	er
913	indem	er
911	und	seine
908	ich	es
906	zu	einem
906	und	als
904	der	Hand
901	als	sie
899	um	den
898	wie	der
896	doch	nicht
896	aber	die
895	In	der
886	Er	war
881	und	dem
879	ich	die
877	sich	an
876	sagte	sie
872	über	das
867	weil	sie
864	d	i
862	war	die
861	ich	mir
859	daß	das
854	für	sich
853	gegen	die
852	die	in
850	und	wie
847	zu	tun
841	ist	eine
841	Ich	will
836	nur	ein
833	es	mir
830	es	auch
820	ich	in
819	unter	den
819	die	ich
815	vor	der
814	hatte	sich
814	der	Zeit
812	was	sie
812	und	auf
812	aus	den
808	zu	sagen
805	mehr	als
803	der	Natur
790	daß	du
789	sich	und
786	er	sie
784	bei	dem
779	zu	der
778	unter	dem
777	mich	nicht
776	und	eine
775	ihm	die
774	sind	die
771	das	was
768	weil	er
766	hatte	und
764	bei	den
759	Er	hatte
758	die	Welt
758	das	Leben
756	kann	ich
750	die	sie
748	für	das
748	der	Junge
